url,title,play,user
/playlist?id=4882962182,I Am Not Okay With This这样不OK/非我所愿,3047,丁有钱
/playlist?id=4857869989,2020流行歌曲｜绝对好听到单曲循环,2779,樱奈酱是什么酱
/playlist?id=4872151758,English【那些一听就上瘾的歌】,2703,一只单纯的猴子
/playlist?id=3213980228,第62届格莱美获奖名单及现场演出(2020),2434,掌柜阿峻
/playlist?id=4933632911,隔离歌单,2098,大胡子阿细
/playlist?id=4908350728,Bright Vachirawit's Playlist,2027,e1___
/playlist?id=4880782492,【必听说唱】资深HIPHOP群友力荐,1611,Diamonds呀
/playlist?id=2829816518,[欧美私人订制] 最懂你的欧美推荐 每日更新35首,16238万,网易云音乐
/playlist?id=4947207297,『冷门欧美』90%的人没听过的小众佳曲,15万,BAEK-J
/playlist?id=2829779628,[运动随身听] 必听活力音乐燃料 今天运动了吗,2037万,网易云音乐
/playlist?id=2386787779,车载效果棒（不定期更新）,135万,DjRcheng
/playlist?id=4899659549,冷门亦惊艳｜聆听女声与电音的心动交汇,414万,NeilShine_
/playlist?id=3029251622,马上进村了，车窗摇下来,137万,欢欢-e
/playlist?id=2866624523,运动打球必备/节奏控,412万,小sun是太阳
/playlist?id=2863447964,Acoustic | 一种全新的风格体验,32万,樱桃味音乐
/playlist?id=2871955672,王者荣耀 (排位连曲),198万,璎璎qaq
/playlist?id=2463761414,精选欧美电子☄| 感受深邃内心的旋律,183万,倒闭的才华有限公司
/playlist?id=2686325543,个人大爱的自嗨曲,51万,我没有熬夜
/playlist?id=2991837660,不插电Acoustic | 回归本真，纯净空灵,162万,BAEK-J
/playlist?id=2712932964,碧桂园售楼部案场音乐（英文欢快),23万,Vincent梵高先生
/playlist?id=2194601729,『练球必备』超燃英文BGM,729万,金州拉文fmvp
/playlist?id=2966247927,「Spinnin’ Records」S厂精选,36万,shu舒克_
/playlist?id=2839184829,提升英语语感的英文歌.,92万,吳-文-樂
/playlist?id=2476865259,请认领！节奏控专属英文歌单,304万,柒柒柒如是
/playlist?id=2816437068,打游戏必备【战歌、节奏电音、重金属】,2142万,RJH国荣
/playlist?id=2781412735,英文歌，流行~,264万,--仙气撩人--
/playlist?id=3195063951,「汤 姆·哈 迪 专 属」,48万,艾克-Aik
/playlist?id=2819596401,夏日清爽的响指节奏，给心情好好放个假吧,226万,原点FM
/playlist?id=3102314489,【Future bass】色彩漩涡，摄人心魂,36万,曲库小护士
/playlist?id=3102355272,挑动律动神经的Dubstep音乐集,71万,曲库小护士
/playlist?id=3102272704,浩室音乐集，回溯灵魂深处,22万,曲库小护士
/playlist?id=3036902708,2019全球百大DJ排行榜,38万,welphenEDM
/playlist?id=2741461072,【提神醒脑】写作业必备歌单,36万,_今夜月亮邮递员_
/playlist?id=3102318465,与心跳共频的Techno精选,31万,曲库小护士
/playlist?id=2622967273,9102年抖腿指南，今年什么水平？,496万,NickyRomero
/playlist?id=2876067644,CSGO ESL ONE 2019科隆 bgm全收录,19万,我爱洗澡我爱洗澡我爱洗澡
/playlist?id=2831688182,YouTube史上最受欢迎的100首电音作品,165万,soAoAyEDM
/playlist?id=2924765628,欧美 | 让你一秒沦陷,294万,濑红莉栖
/playlist?id=2930180903,【踩点↑核能】燃爆全场の背景音乐】,61万,隔壁佬郝人
/playlist?id=2869961759,云顶之弈 下棋助力,51万,Hama啊
/playlist?id=2700603190,节奏英文歌曲适合蹦迪的音乐,83万,夢燈籠-Cc
/playlist?id=2905981726,Future Bass | 夏夜霓虹灯的奇幻绽放,65万,-KooTo-
/playlist?id=3236134881,【燃向】提神醒脑/高考/刷题/通宵/抖腿,437万,Avada阿瓦达啃大瓜
/playlist?id=2797507202,『女声电子』你像这首歌，动人而美丽,158万,Areal肥阳
/playlist?id=2941287037,那些好听又找不到的英文歌～,29万,RNG子轩
/playlist?id=2751412365,坏情绪粉碎机|桃味汽水和草莓棉花糖,86万,宝藏男孩Simon
/playlist?id=3044288218,献给耳朵的礼物，150首欧美新锐歌曲,161万,pure日月
/playlist?id=2710758663,适合戴耳机食用的超低重音（持续更新）,85万,被遗忘的变态木偶_
/playlist?id=2676553013,【电音】听了会上瘾的复古Synthwave,36万,风之君临
/playlist?id=3019056054,草*莓°泡*泡°糖°○°*清甜肆意绽放,61万,羊羊小毛衣
/playlist?id=2550277551,小众英文歌歌单（！却意外的好听）,1956万,宝藏男孩咕咕
/playlist?id=2712936322,踩点 | 前方高能 让你欲罢不能的BGM,2247万,Vxe-
/playlist?id=2848226139,欧美｜极品旋律 无限循环！,381万,陪我去抓水母好吗
/playlist?id=2906492713,【高质量电音】游戏专用,62万,Kite汐倾
/playlist?id=3182755907,Alan Walker 前五十热门单曲,47万,AlexWernberg
/playlist?id=2893532054,星 河 不 知 意 .,35万,zhaoshuya-
/playlist?id=2756790661,『土嗨』那些无限循环的欧美劲曲,160万,梧桐影木丶
/playlist?id=3138571767,最棒的抖腿车载,66万,陈易大叔
/playlist?id=2976956482,拾叁先生强荐最火Bounce歌单,274万,SIRTEEN_Beijing
/playlist?id=2802306619,「欧美电子」带感节奏你无法拒绝的好听电音,710万,Amber丶Queen
/playlist?id=3101265037,伴着聚光灯，踏入音乐剧的世界【音乐剧】,21422,云音乐古典之声
/playlist?id=2704695734,玄冥二老，在线打碟,300万,gentlemenc
/playlist?id=2341496595,「电音」你一定听过的万评电音,2186万,HUMAN00
/playlist?id=3099335800,熬夜写作业必备醒脑歌单（英文）,591万,喜爱吃糖的小小高
/playlist?id=2883560847,节奏感强的英文歌[抓耳的旅律不断响起],35万,冷艳争春喜烂然
/playlist?id=3224149419,Monstercat - 学习 | 音乐让你更有效率,113万,Monstercat
/playlist?id=2768017642,fps/疯狂踩点/打节奏(白给),408万,却与蝉声乱了琴
/playlist?id=3210184177,【旋律电子】让跃动的彩虹激活你的心灵！,152万,谐星七十六号
/playlist?id=2881804460,Future Bounce｜弹力十足的极致音律,44万,一个酷爱听歌的骚年
/playlist?id=2939725092,[BGM]超带感欧美良曲（典藏版）,594万,妍橙儿
/playlist?id=2954650550,玩游戏 瞬间爆炸 节奏满满,391万,你的温柔既残酷
/playlist?id=2839131415,和平精英【吃鸡视频必备BGM】（慢更）,444万,ZRBSX
/playlist?id=2301227992,欧美精选 | 嗨 伙计 要来首10w+吗？,8238万,KillBunny
/playlist?id=5019469034,the X Project：东西合璧，制造无限惊喜,49万,网易云音乐
/playlist?id=2892898152,Alan Walker（艾伦.沃克）作品全集,35万,AOSAEK
/playlist?id=2814796200,打游戏必备【战歌、节奏电音、重金属】,569万,大白分享库
/playlist?id=2830740622,『英雄联盟』lol战歌,387万,#NAME?
/playlist?id=2984782686,欧美精选|迷幻慵懒 飘渺轻灵,288万,桑菲尔德L
/playlist?id=2840368993,夏日女嗓 | 追一场落日和汽水味的海风,127万,LeoOfficial
/playlist?id=2858603567,LOL超然BGM丨听完一打九,75万,唯梦小战神
/playlist?id=2950826843,「欧美冷门」拒绝平庸，旋律至上,46万,循光
/playlist?id=4928319592,Deep House｜迷人旋律，深邃鼓点,89万,烈雨
/playlist?id=2863558174,Him的一生「MC-Rainimator」,21万,NULL-DreamKiller
/playlist?id=2900909299,英雄联盟主题曲,341万,点落雨声轻叹
/playlist?id=2525632823,劲爆电音，英文纯音，节奏打点，应有尽有！,2432万,沐辰style
/playlist?id=2904364484,欧美节奏控：充足能量，运动不停,342万,雨露xixi
/playlist?id=3070608947,游戏战歌。没有撤退可言,238万,余志枭
/playlist?id=2847614853,「EDM年中精选」夏日电音派对大狂欢,108万,海岛度假Santorini
/playlist?id=4924723995,宝藏响指 I 跟着节奏沉迷音乐世界,50万,时崎仲冬二二
/playlist?id=4915336524,动感节拍 | 摇头晃脑快乐加倍,150万,薄荷猫晒太阳
/playlist?id=2775719334,【欧美】超燃踩点BGM-视频混剪专用,46万,邓蕤桐
/playlist?id=2878734410,这些百大DJ们的“小号”你知道吗？,173万,soAoAyEDM
/playlist?id=2643377729,欧美超燃bgm·踩点向|燃到爆炸/剪辑风格,792万,yxich01
/playlist?id=3168980939,2019年Q-Dance百大Hardstyle金曲排行榜,57万,硬体PlagueOutbreak
/playlist?id=2786175968,2020抖音英文歌曲最新热歌,324万,小攀哟
/playlist?id=2314766620,『电音女毒』女声响起/即刻沦陷,743万,HUMAN00
/playlist?id=4902383662,月夜童话 | 日卧田野间，夜游梦公园,23万,别忘Ctrl-s
/playlist?id=2738703582,异域风情，覆盖着特立独行调味剂的香水味,68万,i看美剧
/playlist?id=4909137543,百大DJ-W&W 精选 2020『游戏』歌单,59万,WandWOfficial
/playlist?id=2930640226,驾车/经典驾车曲目,164万,-nullllun-
/playlist?id=2991059968,「欧美电子」无法拒绝的清丽女声,152万,师兄不叫思松
/playlist?id=2990177378,电音时刻，乐动新春,128万,DJstrong
/playlist?id=2929951612,电音~入耳抖腿日常必备的歌单,87万,六年网易人
/playlist?id=2893273588,抖音英文最新热歌大全（2020更新中）,81万,2020最流行抖音歌曲
/playlist?id=3200561023,「欧美电子」邀请你一起蹦入无人星空,79万,师兄不叫思松
/playlist?id=3227464393,蹦迪专用嗨曲 2020CLUB(BL3ND-Two),19352,你的外哥
/playlist?id=4975406420,落日飞车,20364,SangBlack
/playlist?id=4918824290,『金地·翡翠星辰』售楼处背景音乐,11万,吴非遥
/playlist?id=4899887524,你搜不到的土嗨神曲～,21233,TS酷mi
/playlist?id=4900225181,身法大师BGM（剪辑）,31229,广西曾志伟
/playlist?id=3207561853,怪味旋律 | 跳一支肆意妄为的舞,26万,有容01
/playlist?id=3188344408,|糖分100+|那些听起来有点甜的歌曲,23万,MARIA-HILFT
/playlist?id=4978059216,Laxed (Siren Beat),18877,XikEXO
/playlist?id=5009910734,快手精选：散步/旅行/Vlog必备欧美歌曲,24627,ACG二次元菌
/playlist?id=3182965703,2020年最受欢迎的Hardstyle单曲,20032,Hard-with-Core
/playlist?id=4932495004,Louis The Child: 歌曲全收录,31385,LouisTheChild_Official
/playlist?id=3227472694,那些超好听的英文歌,50684,你是属于我的小可爱
/playlist?id=2997452908,【节奏控】精品合集·超燃电音·性感人声,22万,Deosi
/playlist?id=3231495476,该去大闹一场咯,24375,折欢灬
/playlist?id=2867256065,Blue,71062,xinaxixixi
/playlist?id=2795776495,抖音热度较高的歌,17万,肆爷宝贝
/playlist?id=2926891518,体育生训练必备BGM,15万,小魏阿丶
/playlist?id=2918242005,烟鬼组合（The Chainsmokers）大合集,93524,LlKe赵
/playlist?id=2890914010,支撑美术画画 Or肝作业的力量耐听杂食,85863,你的挽长-
/playlist?id=3227880770,Keep It Mello 让我们一起来棉花糖,11万,MarshmelloMusic
/playlist?id=2754843231,国服马可波罗『射手专场听完一秀九!』,10万,eStar丶Ser
/playlist?id=3166016718,约翰·谢尔比,13万,约翰谢尔比A
/playlist?id=2541084980,运球节奏（唯有节奏，掌控全场）,14万,IrvingBrooklyn
/playlist?id=2725477566, ⚡️ 电驾修仙 涡轮增压篇 ⌬ ,74389,喪甜老爹
/playlist?id=2723108692,雷爆耳膜的AE7正版授权,13万,杰希不会Outoftune
/playlist?id=2869631579,胡桃里酒市专用歌单,39524,SUS_BOY
/playlist?id=2674444180,（重机车专用）骑士日常必备（持续更新）,10万,libinhao-
/playlist?id=3227208138,热血燃向｜流行 ｜自嗨型,21万,qhostbaby
/playlist?id=2949793491,西装暴徒,43309,星晨的旋律
/playlist?id=3175969144,Confession Releases忏悔厂牌发行完整歌单,11万,Nerdynuts
/playlist?id=2989883013,花木兰BGM 『游戏专用』,19万,和你漫入银河
/playlist?id=2883587528,国服韩信bgm专场（游戏必备歌单）,54909,chaierprime
/playlist?id=3121581563,『英文/纯音乐』网红快手抖音歌曲,79874,别离_故里
/playlist?id=3119510985,【踩点节奏向】铠皇专场（上单）,19万,养猪的小王啊
/playlist?id=4881719833,国服马超上单[Bgm],15万,浮梵闪亮亮
/playlist?id=5006349882,快手精选｜盘点超带感电音,31007,阿璃哟
/playlist?id=5007059606,【电音】全球欧美精品 旋律节奏控必听～,87724,网易云精品歌单
/playlist?id=2782124001,适合高燃『踩点 混剪』视频的背景音乐,18万,梦芙
/playlist?id=2941834839,【节奏向|高燃】综漫剪辑踩点专用BGM,67627,芊柒子
/playlist?id=3224123156,抖音 网红 嗨曲 大全,46589,BadBoy小伍
/playlist?id=3209020926,TheFatRat鼠年拜年歌单，祝你新年不Glitch,47605,TheFatRat_Official
/playlist?id=3237880645,「个人向」打游戏必备歌单,78257,落叶秋声_
/playlist?id=3102355272,挑动律动神经的Dubstep音乐集,71万,曲库小护士
/playlist?id=3134261163,『2020电音神曲』打造电音年度最佳歌单,13万,这首歌让我感到陶醉
/playlist?id=3140725970,欧美 | 只有少年永远把永远挂在嘴边,41507,欧美集
/playlist?id=3233539744,酒吧l电音节l电子音乐I迪厅I欧美I蹦迪I嗨曲,14万,掌上Club
/playlist?id=3163253465,2019热门欧美金曲,14万,咖啡影音
/playlist?id=2887319492,汤姆·哈迪,12万,ConorMcGregor6666
/playlist?id=4882140285,流行英文歌曲|写作业必备歌单,65623,XXX喪聖
/playlist?id=4895326482,电子 • 甜蜜享受,19万,SanderVanDoorn
/playlist?id=4959864126,秘境回响丨不可抗拒的节奏浪潮,19万,Ekko-7
/playlist?id=4880384987,This is LANY丨LANY全收录,45535,LANY_OFFICIAL
/playlist?id=4889744902,Sikd0pe：让你上瘾的旋律,22279,Sikd0pe
/playlist?id=4875801044,我们的电子蓄能库,24543,Bassjackers_Official
/playlist?id=4959194862,前奏跪 开口脆｜一秒沦陷的英文歌,15万,吴小夫夫夫
/playlist?id=3203827491,Taylor Swift霉霉,51822,clown-joker626
/playlist?id=4881319906,Alison Wonderland: 我的全收录,27134,AlisonWonderland_China
/playlist?id=4997821418,【混剪配乐】跟着这些高燃的配乐踩点吧！,41091,想要盒乐高
/playlist?id=4993555764,居家派对精选歌单,42464,LucasAndSteve
/playlist?id=2338374803,跑步踩点节奏控必备,160万,Papi_Yolanda
/playlist?id=4890013314,驱散迷茫｜直击灵魂的50首欧美精曲,126万,时光如水你好
/playlist?id=2653881464,戳爷/断眉/比伯/萌德/黄老板/霉霉/碧梨,64万,是社长吖
/playlist?id=3217603871,绝对熟悉的英文歌单 前奏跪,44002,糯米奶糖糖
/playlist?id=2777984205,国服玄策『狂暴模式』战歌,38万,音乐人木然
/playlist?id=2978035363,dj顶级骚曲享受 • toxic夜场嗨曲,66万,KarmaTenzing
/playlist?id=4911584395,恒弟弟（吃鸡必备）,21343,纷飞微威博
/playlist?id=4861786434,土嗨神曲 DJ俄语,80525,丛了我
/playlist?id=4933470237,超级治愈英文|纯音乐,33229,汽水小姐_
/playlist?id=4936858077,ゞ꯭͡✯手机铃声高潮版｜流行音乐✈,34468,新疆Dj-Remex520
/playlist?id=2883145616,『凯尔特民谣』来自西欧风情的悠扬之音,287万,十三逆旅Cobain
/playlist?id=2819623819,气氛逐渐高潮|BGM,37156,澈月清秋
/playlist?id=2711946178,励志演讲|愿你还在为你的梦想坚持,226万,爱吃饺子的毕业生
/playlist?id=4926388301,赶走阴霾，欢快小调伴你享受阳光,105万,Aog君
/playlist?id=3128932473,抖音那些燃爆的BGM,13万,钉钉_cF
/playlist?id=2840691126,超拽歌单/富婆小姐妹出场怎么能没BGM？,63800,是你沙雕网友
/playlist?id=2926665315,日常跳绳跑步歌单,10万,瘦子那么多为什么就不能是我呢
/playlist?id=2887168088,一眼•三秒•十分•前奏即沉沦,336万,宝藏男孩Simon
/playlist?id=2829816518,[欧美私人订制] 最懂你的欧美推荐 每日更新35首,16238万,网易云音乐
/playlist?id=2761259320,车载必备低音炮♚,100万,salaMu_
/playlist?id=2683746999,【暗黑向】欧美踩点混剪BGM,1901万,想养金毛的Apple
/playlist?id=2708691583,下班刷歌踩油门,231万,逗比笑一个n
/playlist?id=3085593297,和平精英音乐盒里的音乐BGM,15万,珩萧雨溪
/playlist?id=4859079852,Astralwerks 26周年 ｜金曲收录,38386,Astralwerks
/playlist?id=3029610378,钢琴丨Taylor Swift,43241,TaylorSwift头像站-IU
/playlist?id=4915961798,宝藏英文歌,90794,棉花糖Edm
/playlist?id=4889693878,Awakening丨Ekali 唤醒你的曼妙旋律,38088,EkaliMusic_Official
/playlist?id=3183149193,人间理想「耀仔」,25万,是耀温顺
/playlist?id=2824686795,『欧美精选』学习/刷(chao)作业/剪辑/运动,88656,崔板栗
/playlist?id=2687439153,【抖腿系列】无法抗拒】,234万,云村_阿宇哥呦
/playlist?id=4969813582,甜酷女孩专用歌单,52830,siyisyz
/playlist?id=2701175859,【CH圈】Meme歌曲,56198,黑猫君今天在画画
/playlist?id=2991369744,Synth Pop丨复古青年浪漫合成器,75万,摇滾乌托邦
/playlist?id=4920822799,毕业季｜献给2020的毕业歌,51637,原来网易云的名字真的可以超级长
/playlist?id=4881466186,Slushii：我的清凉电子乐,29117,SlushiiOfficial
/playlist?id=2464078995,精致的猪猪女孩化妆歌单,271万,JeanaChong
/playlist?id=2362006321,适合画画肝作业时听的歌,3755万,chaz1
/playlist?id=2825552570,刷题|节奏轻快旋律惊艳的欧美歌单!!,45万,周二下午八点
/playlist?id=2773594975,月光·晚风·花瓣·夜空·私藏宝藏 与耳朵,187万,NickyRomero
/playlist?id=2786804468,透蓝干净的夏天 有你在 甜而不腻,94万,Spyromun_
/playlist?id=3001478311,steph姐姐的神仙BGM♡,62万,奈小乐_CIwd
/playlist?id=4892870009,健身房歌单_健身房音乐_跑步运动燃脂音乐dj,56707,Jackoul
/playlist?id=2882042971,迷 人 嗓 音,471万,今晚磕到死
/playlist?id=3231643590,周周直播间整合歌单,66287,酷酷_LG
/playlist?id=2910040661,IN SIDE风格歌曲,49294,imAiden-
/playlist?id=2825759982,引诱你坠入深渊的妖精-『病娇色気向BGM』,84万,糯米小鲶鱼
/playlist?id=5027877785,deadmau5: 我的专属隔离歌单,49222,deadmau5_Music
/playlist?id=2434987000,化妆拍照BGM.,3708万,Lscheese
/playlist?id=3225241908,宇宙星河浪漫，生活点滴温暖,154万,荒墨Kurihara
/playlist?id=2859547260,〖贾斯汀·比伯〗47首精选歌曲♥,29万,攀狼Sir
/playlist?id=2781196349,NickiMinaj的盛夏热单,49798,NickiMinaj中国歌迷会
/playlist?id=4947651928,『瞬息沉浮』眼前一片人间烟云,40万,生活委员
/playlist?id=2970772045,【脏标】这些E标歌曲，好听就行了,32万,正在数月亮
/playlist?id=2903998296,500首好听的英文歌,108万,乐瑥x
/playlist?id=2995650489,新古典丨悲怆人间，幸而这月光柔软,162万,摇滾乌托邦
/playlist?id=3223238736,营业悖论丨20200325,18671,-小玫瑰掉进了红池塘-
/playlist?id=2561623331,那些好听到单曲循环的歌,264万,Audrey江挽
/playlist?id=2618915549,你搜不到的土嗨神曲,4990万,孤单又灿烂的神丨鬼怪
/playlist?id=2986686032,♪Furkan、 来电铃声‖ 〖精选〗,33万,Enwar-722
/playlist?id=3222931194,BGM专供区,22976,steph_YIFr
/playlist?id=2232237850,耳朵喜欢你 好听到可以单曲循环,16016万,鹿白川
/playlist?id=4908673882,2020最好听的歌曲大全《精选热门》,18万,笑脸是悲伤的面纱C
/playlist?id=2945426789,[英文]简单易学的英文歌适合初学者,12万,今天雷雨大风4-5级
/playlist?id=2820354919,☆超好听的热歌☆,60873,沐沐muma
/playlist?id=2896190369,欧美原声丨躲藏在音乐里的电影情节,277万,欧美音乐杂货铺
/playlist?id=2867085162,霉霉（VIP专享）｜精编,38705,TayAriMi
/playlist?id=2884230478,脏标E歌曲收录 ✘,29180,inlalaland-Y
/playlist?id=3110875084,R.I.P.☹“27岁俱乐部”☹,10万,说唱HIPHOP
/playlist?id=4858517761,2020精选抖音热门短视频/电影剪辑BGM,19402,_追梦大叔
/playlist?id=2885902411,【欧美暗黑系】反派至上 邪恶永存,93767,pudding嘟
/playlist?id=2756057288,❤️Can We Kiss Forever?,26万,ServerHeng
/playlist?id=3131916843,大锤宝藏歌单,21万,大锤Hammer
/playlist?id=2928116437,神楽七奈_DD斩首,69269,朵莉丝suki
/playlist?id=2913623900,丨欧美丨嘻哈丨饶舌丨,42万,pop-out
/playlist?id=3084170384,2019年度最佳说唱,25484,MeloNoLove
/playlist?id=4880818010,旋律说唱 Melody Rap 精选行货,27万,TExxv
/playlist?id=2673281124,超炸英文rap,28万,lilcool19
/playlist?id=2625150755,司琛姥爷的歌单,19969,司琛瘦了
/playlist?id=2781171195,*刷题食用*Linya Peng❤彭酱酱,23930,BeritBeritBerit
/playlist?id=2697867308,前奏就让你疯狂/trap/欧美hiphop/精选/,113万,用户538809545
/playlist?id=4931678271,霍格沃茨欢迎你回家！快换上长袍来听课,90521,云音乐VIP
/playlist?id=3033297851,嘻哈星节奏《Rhythm+Flow》 AKA美国有嘻哈,49252,大松宋嵩许
/playlist?id=4882062204,小丑女哈利奎因bgm,30805,图南nj
/playlist?id=2679916677,『Melodic Rap』 | 令人沉醉的旋律说唱 |,73万,XXXSUICIDE
/playlist?id=2895367854,$$Hiphop,49万,充气马桶
/playlist?id=2709409904,暗黑系/斯文败类/反派/偏执/性感BGM,15万,秋刀鱼爱起司猫
/playlist?id=2975510329,2019年最吊的Hook,165万,Sauce420
/playlist?id=2803264470,黑人说唱 | 匪帮Rap,111万,喝勺你的蛋白粉
/playlist?id=2806863490,ASAP Rocky最炸Verse神曲合集,13万,TrapTV
/playlist?id=4890328458,迷幻&兴奋剂RAP¥[NEW W¥BE]¥EMO,10万,后期混音找killerJ
/playlist?id=3179343096,「姆爷好听的单曲TOP100」,42448,混圈男孩Isaac
/playlist?id=2937929039,rapper常有天才不常有,32309,RICHMAP
/playlist?id=4985844523,Travis Scott 堡垒之夜,29402,稗___
/playlist?id=3020663385,电影故事｜唯愿音乐慰藉心灵,221万,下一颗巧克力
/playlist?id=2755687592,Trap:当炸裂beat配上炸裂说唱flow,23万,老爹揍扁了阿福
/playlist?id=4864450403,不容错过的hiphop/rap/trap/os etc(持续更,10万,孙宇瑶Grasheyl外加一个小樱桃
/playlist?id=3000719797,ʀᴏʟʟɪɴɢ丨节奏水枪 × Lit Drum,124万,节奏水枪Beat_WaterPistol
/playlist?id=2887430766,毒瘾Trap私人Park,14万,EVILD0G
/playlist?id=4983181389,欧美｜听话哦，假期宅在家好好听歌吧。,137万,傻傻傻傻傻了
/playlist?id=2829137850,Vol . 51 「旋 律 说 唱」,371万,FlyingClub
/playlist?id=2633514423,绝 对 良 心 『hiphop』,63695,DJRiRi_
/playlist?id=2727853808,超级安利的午后必听英文歌曲,204万,TeMpT-y
/playlist?id=4904383601,燃向RAP｜我知道你很累但不能是放弃的理由,66623,wawa明天绝不晚睡绝不上课迟到
/playlist?id=4969006987,痰王Future表现超好的歌曲,21725,IiIuzivert
/playlist?id=4954232593,送你一整个歌单，你要不要做我女朋友？,11万,祝己年少有为
/playlist?id=4912676360,优质冷门 | Hospital厂牌精选歌曲,46664,HospitalRecords
/playlist?id=2873336061,Hip-Hop旋律说唱，听你诉说这个世界,173万,原点FM
/playlist?id=3181777536,星河浪漫史｜复古节拍 迈阿密之夜,61万,-KooTo-
/playlist?id=4945883467,MELODYRAP,22万,SCARBOIT
/playlist?id=3211610053,New School Hiphop/R&B,20868,plzwak1up
/playlist?id=2394125021,请随机播放，切歌算你赢,480万,LEYOONAFRIEND
/playlist?id=2985655343,〖不对等的爱情 Kara Sevda〗♡原声带,54733,Ablajan-Awut-Ayup-资讯站
/playlist?id=2817554177,超酷超拽的英文Rap（持更）,151万,DEF-X
/playlist?id=2834541825,「魔音盒」仿佛看了一场奇幻舞台剧,78265,希贝儿Sibyl
/playlist?id=4865075373,The Score丨让我们产生共鸣的音乐,49760,TheScoreMusic
/playlist?id=2827772008,节奏强心剂｜一秒入耳的白人Rapper,172万,十三逆旅Cobain
/playlist?id=2660676614,本仙女make up/卸妆/敷面膜/洗澡洗脸/ 歌单,94万,-crystall-
/playlist?id=4861811550,抖音 2020最火歌曲盘点 实时更新,28万,小调调DT
/playlist?id=2864730005,New/rap/小众/冷门,22万,lovzeros
/playlist?id=2540567422,Beats | 说唱伴奏,14万,COAST_MUSIC
/playlist?id=3114942053,Foale的音乐小站,31019,Foale
/playlist?id=2995267320,橙光——《禁忌之城》歌单,42700,Ms笛笛sM
/playlist?id=2883259535,Hip-hop | 盘点欧美实力酷酷的女Rapper,27万,飞行棋的猫mor
/playlist?id=2847841459,适合写作业时听的歌/刷题歌单.,213万,小困吃饱了-
/playlist?id=3232190719,旋律控必备！那些开嗓跪的欧美小众歌曲✨,456万,BAEK-J
/playlist?id=2287380795,善待自己 明天和意外谁先来谁都不知,7400万,小攀哟
/playlist?id=4985983390,百听不厌的大师说唱。,28万,minnn1801
/playlist?id=3196264232,『起床』拉窗帘/刷牙/洗脸/喝水/换衣服,246万,Ceaoee
/playlist?id=2841424429,脏标E大赏【续更】,91256,Linskual
/playlist?id=5007420012,『情歌抒情/Rap Beat/说唱伴奏/说唱Beat』,14万,_WayMen_
/playlist?id=2942278931,论怎么做一个酷而有品的人,29万,ChokeWhale
/playlist?id=4923629906,日月盈昃，容不下我对你的款款深情,57万,Kesha_EDM
/playlist?id=2871897839,最甜女声 | 每首都让人陶醉,457万,迟到得到
/playlist?id=3179407509,甜腻的糖，甜腻的你,49172,SG丶我叫张坏坏
/playlist?id=3137652895,ET外星人街舞,56492,Ckeiiiii
/playlist?id=2866293458,论如何优雅的打开放松时光,235万,少年的半岛铁盒
/playlist?id=4880521696,抖音歌曲大全2020,19万,謬湝
/playlist?id=2892456399,迪士尼反派后妈茶话会&公主饶舌大战,16万,艺术是人优质魅力的体现
/playlist?id=2974268402,Rosé,83721,方知清欢
/playlist?id=3200483160,良医第一季插曲,55237,王巍爱听我的快乐
/playlist?id=2835531522,刺客信条Ezio′s Family的各个版本,26万,Blue_sky_smile
/playlist?id=2855959375,Tiktok国际版｜持续更新,28万,gioanna
/playlist?id=4869377947,北方的烈阳专属歌单（持续更新）,83360,小桃喜欢陈嘉琦
/playlist?id=5010470270,Cloud Rap｜揉碎月亮撒向云雾,70万,GnaScheY
/playlist?id=4881135507,抖音直播 PK 上礼物战歌,32968,宫洺先生_
/playlist?id=2916489855,缘分才能遇到的神仙歌曲❤,46711,原味力力
/playlist?id=4881066023,<甜味女孩>早上起来时 整个世界都是礼物,133万,宇宙徒步旅行家
/playlist?id=2483059412,兜 风 听 什 么,365万,shakemyhead
/playlist?id=2812061419,Apple 苹果产品宣传广告 (BGM),22万,c17869
/playlist?id=2790947127,〖宝藏〗每首都很入耳，建议随机播放,77万,剑仙xg
/playlist?id=3027829356,“一起去野餐吧！”★惬意的假日时光,254万,羊羊小毛衣
/playlist?id=5003765400,粉色黄昏|与你相拥在温柔梦境,71万,Spectual
/playlist?id=4878310035,让我循环一天的原创以及cover,64334,X-K93
/playlist?id=4906026654,ZeePruk’s PLAYLIST,10万,--_-_-_-_-_-
/playlist?id=2936998409, ̆̈律感众乐┋透过主流觅独立 ,53万,loupurple
/playlist?id=3163880182,2019 动感101101首金曲跨年倒数歌单,46572,动感101
/playlist?id=3214584675,篮球巨星科比，再见,313万,Gotnofears_Show
/playlist?id=4924419398,TikTok热单 | Spotify官方歌单 | 同步更新,28651,ItsnotChristine
/playlist?id=3033668435,Tik Tok bgm(持续更新),15万,HelloVampire0
/playlist?id=4876226401,浪漫化身| 抽象表达，诗与歌的远方,66万,鱼骨与飞鸟集
/playlist?id=4966358322,Troyboi：甄选歌单,28609,troyboi_music
/playlist?id=2916761187,DJ★ ғᴜʀᴋᴀɴ śᴏʏśᴀʟ ★噢美,70万,Nurfefe-official
/playlist?id=4914162511,林肯公园那些不要钱的歌,32456,LinkinPark资讯站
/playlist?id=2578068117,2018年度最热新歌TOP100,16266万,网易云音乐
/playlist?id=3230634962,minecraft MV音乐全集,34451,TryHarbNinja
